human_leukemia_real_5sets.graph	cleaned	0	0	0	0	307	10000	0	-1	-1	None	-1	1	4	100	DPMF	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsDPMFCostFunction4100.json	1992.539s	0	16503	0	0	0.0	1.9474864290771772	2.0247387564470554	None	None	11.520693207295643	10.406187278969671	19.50979466603729	23.290304776756514	0	18	8474	0	0	0	3980	11968	15948	222831	226811	2.0	25.0	26.7	100.0
human_leukemia_real_5sets.graph	cleaned	0	0	0	0	307	10000	0	-1	-1	None	-1	1	5	100	DPMF	transcripts.gtf	../Results/resultsWP3.csv	human_leukemia_real_5setsDPMFCostFunction5100.json	1785.518s	0	16027	0	0	0.0	1.8913146093934388	1.9458896617287236	None	None	11.625132588756474	10.601684736083586	19.50979466603729	23.290304776756514	0	18	8474	0	0	0	3846	11647	15493	222965	226811	1.9	24.8	26.1	100.0
SRR307903.graph	cleaned	1	0	0	0	989	10000	0	-1	-1	None	-1	1	0	None	TLLP	transcripts.gtf	../Results/resultsWP3.csv	SRR307903TLLPCostFunction0.json	118.297s	86268	39689	0	3.6512464553265334	42.12768373266665	1.67981546535743	1.50189366620477	37.12418277924607	58.649944167285966	11.56965406031898	17.588598319718514	14.704854204579119	20.814543061570546	48	48	23629	2	0	0	11870	25617	37487	214941	226811	6.0	31.7	48.3	100.0
SRR307903.graph	cleaned	1	0	0	0	989	10000	0	-1	-1	None	-1	1	1	None	TLLP	transcripts.gtf	../Results/resultsWP3.csv	SRR307903TLLPCostFunction1.json	121.041s	86268	40511	0	3.6512464553265334	42.12768373266665	1.7146061709061666	1.576200038386599	37.12418277924607	58.649944167285966	11.608476710029375	17.521369714434517	14.704854204579119	20.814543061570546	48	48	23629	2	0	0	11912	26383	38295	214899	226811	6.0	31.1	49.6	100.0
SRR307903.graph	cleaned	1	0	0	0	989	10000	0	-1	-1	None	-1	1	2	None	TLLP	transcripts.gtf	../Results/resultsWP3.csv	SRR307903TLLPCostFunction2.json	117.989s	86268	40712	0	3.6512464553265334	42.12768373266665	1.723113387226478	1.600079991694275	37.12418277924607	58.649944167285966	11.711485557083906	17.67728435842612	14.704854204579119	20.814543061570546	48	48	23629	2	0	0	12051	26425	38476	214760	226811	6.1	31.3	50.1	100.0
SRR307903.graph	cleaned	1	0	0	0	989	10000	0	-1	-1	None	-1	1	3	100	TLLP	transcripts.gtf	../Results/resultsWP3.csv	SRR307903TLLPCostFunction3100.json	2510.238s	86268	38110	0	3.6512464553265334	42.12768373266665	1.612985144114784	1.3448916075101767	37.12418277924607	58.649944167285966	11.21918131723957	15.996258794723706	14.704854204579119	20.814543061570546	48	48	23629	2	0	0	11775	24304	36079	215036	226811	6.0	32.6	45.9	100.0
SRR307903.graph	cleaned	1	0	0	0	989	10000	0	-1	-1	None	-1	1	4	100	TLLP	transcripts.gtf	../Results/resultsWP3.csv	SRR307903TLLPCostFunction4100.json	4509.121s	86268	39719	0	3.6512464553265334	42.12768373266665	1.681085199136581	1.477876251984948	37.12418277924607	58.649944167285966	11.435811576323674	17.03619345235714	14.704854204579119	20.814543061570546	48	48	23629	2	0	0	11968	25523	37491	214843	226811	6.1	31.9	48.2	100.0
SRR307903.graph	cleaned	1	0	0	0	989	10000	0	-1	-1	None	-1	1	5	100	TLLP	transcripts.gtf	../Results/resultsWP3.csv	SRR307903TLLPCostFunction5100.json	4906.231s	86268	38655	0	3.6512464553265334	42.12768373266665	1.6360519744360267	1.4067927704293681	37.12418277924607	58.649944167285966	11.353615314965722	16.68820333652561	14.704854204579119	20.814543061570546	48	48	23629	2	0	0	11642	24883	36525	215169	226811	5.9	31.9	45.7	100.0
SRR307903.graph	cleaned	1	0	0	0	989	10000	0	-1	-1	None	-1	1	0	None	TLMF	transcripts.gtf	../Results/resultsWP3.csv	SRR307903TLMFCostFunction0.json	125.289s	86268	39302	0	3.6512464553265334	42.12768373266665	1.6634358996063825	1.4279389559671631	37.12418277924607	58.649944167285966	11.333672586636812	17.071763491722407	14.704854204579119	20.814543061570546	48	48	23629	2	0	0	11639	25522	37161	215172	226811	5.9	31.3	46.4	100.0
SRR307903.graph	cleaned	1	0	0	0	989	10000	0	-1	-1	None	-1	1	1	None	TLMF	transcripts.gtf	../Results/resultsWP3.csv	SRR307903TLMFCostFunction1.json	128.571s	86268	39812	0	3.6512464553265334	42.12768373266665	1.685021373851949	1.4490986678973519	37.12418277924607	58.649944167285966	11.186325730935396	16.137078762515056	14.704854204579119	20.814543061570546	48	48	23629	2	0	0	11651	26030	37681	215160	226811	5.9	30.9	46.6	100.0
